30-11-2022, 0.9999910349806024
01-12-2022, 1.0011031596655466
02-12-2022, 1.000496085709395
current_price,0.9999910349806024
market_cap,0.9999910349806024
total_volume,0.9999910349806024
current_price,0.9999910349806024
market_cap,0.9999910349806024
id,0.9999910349806024
symbol,0.9999910349806024
name,0.9999910349806024
image,0.9999910349806024
market_data,0.9999910349806024
community_data,0.9999910349806024
developer_data,0.9999910349806024
public_interest_stats,0.9999910349806024
06-12-2020, 1.0016833187810186
06-12-2020, 1.0016833187810186
06-12-2020, 1.0016833187810186
06-12-2020, 1.0016833187810186
06-12-2020, 1.0016833187810186
06-12-2020, 1.0016833187810186
06-12-2020, 1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
06-12-2020,1.0016833187810186
